Audit_ID,Department,Audit_Finding,Risk_Level,Audit_Date,Auditor_Name
6397,Marketing,Fraudulent Activity,Low,2022-06-19,Alice Johnson
6398,HR,Control Weakness,Low,2022-01-30,Alice Johnson
6399,HR,Control Weakness,Low,2022-04-06,Eva Brown
6400,Operations,Control Weakness,Medium,2022-09-06,David Kim
6401,HR,Fraudulent Activity,Low,2022-07-08,David Kim
6402,HR,Fraudulent Activity,Low,2022-08-11,Alice Johnson
6403,IT,Non-compliance,High,2022-09-25,David Kim
6404,Operations,Control Weakness,Medium,2022-11-21,Eva Brown
6405,Marketing,Non-compliance,High,2022-06-22,Bob Smith
6406,Finance,Non-compliance,High,2022-03-21,David Kim
6407,HR,Control Weakness,Medium,2022-12-02,Carol Lee
6408,Marketing,Control Weakness,Low,2022-01-30,David Kim
6409,Finance,Control Weakness,High,2022-05-07,Bob Smith
6410,Operations,Fraudulent Activity,Medium,2022-05-15,Eva Brown
6411,Operations,Non-compliance,High,2022-09-26,Eva Brown
6412,Marketing,Non-compliance,Medium,2022-06-30,David Kim
6413,HR,Control Weakness,Low,2022-06-10,Eva Brown
6414,IT,Fraudulent Activity,Low,2022-08-28,Eva Brown
6415,Operations,Non-compliance,Medium,2022-04-17,Carol Lee
6416,Operations,Non-compliance,Medium,2022-06-04,Bob Smith
6417,Finance,Non-compliance,Medium,2022-04-14,Carol Lee
6418,Finance,Control Weakness,Low,2022-10-18,David Kim
6419,IT,Fraudulent Activity,Medium,2022-10-13,Alice Johnson
6420,Marketing,Fraudulent Activity,Medium,2022-03-23,Eva Brown
6421,Operations,Non-compliance,Medium,2022-12-01,Bob Smith
6422,Operations,Fraudulent Activity,Medium,2022-10-24,Eva Brown
6423,IT,Control Weakness,Low,2022-06-29,Alice Johnson
6424,Finance,Non-compliance,Medium,2022-04-29,Eva Brown
6425,IT,Control Weakness,Low,2022-06-14,Carol Lee
6426,HR,Non-compliance,High,2022-09-27,Carol Lee
6427,Finance,Control Weakness,Medium,2022-12-07,Bob Smith
6428,HR,Control Weakness,Low,2022-10-20,Eva Brown
6429,Operations,Fraudulent Activity,Medium,2022-03-28,Carol Lee
6430,Operations,Control Weakness,Medium,2022-09-16,David Kim
6431,HR,Non-compliance,Low,2022-01-27,Bob Smith
6432,IT,Fraudulent Activity,Low,2022-03-11,Alice Johnson
6433,Finance,Fraudulent Activity,High,2022-07-29,Alice Johnson
6434,Marketing,Fraudulent Activity,Medium,2022-08-17,Eva Brown
6435,IT,Control Weakness,High,2022-12-01,David Kim
6436,IT,Non-compliance,Medium,2022-11-24,Alice Johnson
6437,HR,Control Weakness,Medium,2022-05-04,Alice Johnson
6438,HR,Fraudulent Activity,Low,2022-04-01,Bob Smith
6439,HR,Fraudulent Activity,High,2022-07-08,Bob Smith
6440,Operations,Non-compliance,Low,2022-06-21,Alice Johnson
6441,Finance,Control Weakness,Low,2022-07-04,Eva Brown
6442,Operations,Fraudulent Activity,Low,2022-07-27,Eva Brown
6443,Operations,Control Weakness,Low,2022-10-14,Eva Brown
6444,Operations,Control Weakness,Medium,2022-02-11,David Kim
6445,HR,Fraudulent Activity,Medium,2022-04-29,Eva Brown
6446,Finance,Non-compliance,Low,2022-07-17,Bob Smith
6447,Finance,Fraudulent Activity,Low,2022-05-09,Bob Smith
6448,HR,Fraudulent Activity,High,2022-05-25,Bob Smith
6449,Marketing,Control Weakness,High,2022-11-10,Carol Lee
6450,IT,Non-compliance,Low,2022-08-08,David Kim
6451,Finance,Fraudulent Activity,Low,2022-03-12,Carol Lee
6452,Operations,Non-compliance,Low,2022-08-08,Eva Brown
6453,Operations,Non-compliance,High,2022-10-19,Alice Johnson
6454,Marketing,Non-compliance,Low,2022-10-09,David Kim
6455,Marketing,Control Weakness,Medium,2022-09-11,Eva Brown
6456,Finance,Non-compliance,High,2022-06-23,David Kim
6457,Operations,Fraudulent Activity,Low,2022-07-27,Alice Johnson
6458,Finance,Control Weakness,Low,2022-06-23,David Kim
6459,IT,Fraudulent Activity,Low,2022-11-22,Bob Smith
6460,Operations,Non-compliance,Low,2022-02-14,David Kim
6461,HR,Control Weakness,High,2022-10-04,Alice Johnson
6462,IT,Fraudulent Activity,Low,2022-03-03,Bob Smith
6463,Operations,Control Weakness,Low,2022-10-17,Bob Smith
6464,Marketing,Control Weakness,High,2022-03-21,Carol Lee
6465,IT,Fraudulent Activity,High,2022-06-17,Bob Smith
6466,HR,Fraudulent Activity,High,2022-06-05,David Kim
6467,Finance,Non-compliance,Low,2022-01-25,David Kim
6468,Operations,Fraudulent Activity,Medium,2022-07-02,Carol Lee
6469,IT,Fraudulent Activity,Medium,2022-05-12,David Kim
6470,Finance,Non-compliance,Low,2022-02-07,Carol Lee
6471,Marketing,Control Weakness,Medium,2022-12-01,Alice Johnson
6472,Marketing,Fraudulent Activity,High,2022-03-05,Carol Lee
6473,HR,Fraudulent Activity,Low,2022-10-16,Alice Johnson
6474,IT,Fraudulent Activity,High,2022-09-04,Alice Johnson
6475,Operations,Control Weakness,High,2022-01-18,Bob Smith
6476,Marketing,Control Weakness,Low,2022-07-10,Bob Smith
6477,Marketing,Non-compliance,Low,2022-10-31,David Kim
6478,Marketing,Fraudulent Activity,Medium,2022-10-23,David Kim
6479,IT,Fraudulent Activity,Low,2022-09-05,Carol Lee
6480,IT,Control Weakness,Low,2022-01-24,Eva Brown
6481,HR,Fraudulent Activity,Low,2022-09-01,Alice Johnson
6482,Finance,Fraudulent Activity,Medium,2022-11-11,David Kim
6483,Marketing,Fraudulent Activity,High,2022-10-30,Bob Smith
6484,Finance,Non-compliance,Medium,2022-11-26,Eva Brown
6485,Marketing,Fraudulent Activity,Low,2022-11-05,Carol Lee
6486,Marketing,Fraudulent Activity,Low,2022-10-10,David Kim
6487,HR,Non-compliance,Low,2022-01-12,Bob Smith
6488,HR,Non-compliance,High,2022-03-09,Carol Lee
6489,HR,Fraudulent Activity,Medium,2022-09-14,Eva Brown
6490,Finance,Control Weakness,Medium,2022-10-11,Bob Smith
6491,HR,Fraudulent Activity,Low,2022-05-20,Bob Smith
6492,IT,Control Weakness,Medium,2022-01-21,Bob Smith
6493,Operations,Control Weakness,High,2022-02-04,Eva Brown
6494,Operations,Non-compliance,High,2022-10-05,Bob Smith
6495,Finance,Control Weakness,Medium,2022-09-08,Carol Lee
6496,HR,Fraudulent Activity,High,2022-03-28,David Kim
6497,Finance,Fraudulent Activity,Medium,2022-06-05,David Kim
6498,IT,Non-compliance,High,2022-04-04,Carol Lee
6499,Finance,Fraudulent Activity,Medium,2022-10-19,Carol Lee
6500,IT,Control Weakness,High,2022-02-28,Alice Johnson
6501,Finance,Fraudulent Activity,High,2022-12-02,Alice Johnson
6502,Finance,Fraudulent Activity,Medium,2022-12-23,Eva Brown
6503,Finance,Non-compliance,Medium,2022-11-05,Bob Smith
6504,HR,Non-compliance,High,2022-12-06,Eva Brown
6505,Operations,Control Weakness,Low,2022-12-06,David Kim
6506,Operations,Fraudulent Activity,High,2022-05-27,Alice Johnson
6507,HR,Control Weakness,Low,2022-01-21,Alice Johnson
6508,IT,Non-compliance,Medium,2022-12-26,Carol Lee
6509,IT,Non-compliance,High,2022-07-27,Eva Brown
6510,HR,Non-compliance,Low,2022-12-04,Carol Lee
6511,HR,Non-compliance,High,2022-12-16,Carol Lee
6512,Operations,Control Weakness,Low,2022-04-10,Bob Smith
6513,IT,Fraudulent Activity,High,2022-09-12,David Kim
6514,Finance,Fraudulent Activity,High,2022-03-27,Alice Johnson
6515,Finance,Fraudulent Activity,Medium,2022-09-05,Alice Johnson
6516,HR,Control Weakness,Medium,2022-01-29,Alice Johnson
6517,HR,Fraudulent Activity,Medium,2022-08-14,Eva Brown
6518,Marketing,Fraudulent Activity,Medium,2022-07-04,David Kim
6519,Marketing,Control Weakness,Low,2022-03-24,Carol Lee
6520,HR,Non-compliance,Medium,2022-12-15,Bob Smith
6521,IT,Fraudulent Activity,Medium,2022-11-23,Bob Smith
6522,Operations,Fraudulent Activity,High,2022-10-18,David Kim
6523,Operations,Fraudulent Activity,High,2022-07-08,David Kim
6524,IT,Fraudulent Activity,Low,2022-08-27,Carol Lee
6525,Marketing,Non-compliance,Medium,2022-10-09,Eva Brown
6526,Finance,Fraudulent Activity,Medium,2022-04-01,Alice Johnson
6527,Operations,Non-compliance,Low,2022-04-28,Eva Brown
6528,Marketing,Control Weakness,High,2022-04-30,David Kim
6529,Marketing,Fraudulent Activity,Low,2022-12-30,David Kim
6530,Operations,Fraudulent Activity,Low,2022-11-09,David Kim
6531,Operations,Non-compliance,High,2022-02-02,Eva Brown
6532,Marketing,Non-compliance,High,2022-04-03,Eva Brown
6533,IT,Control Weakness,Low,2022-12-29,Alice Johnson
6534,IT,Fraudulent Activity,Medium,2022-06-28,Carol Lee
6535,IT,Non-compliance,Low,2022-06-27,Carol Lee
6536,HR,Fraudulent Activity,Medium,2022-01-17,David Kim
6537,Marketing,Non-compliance,High,2022-01-09,Bob Smith
6538,Finance,Fraudulent Activity,Medium,2022-02-07,Alice Johnson
6539,HR,Control Weakness,High,2022-12-11,Bob Smith
6540,IT,Control Weakness,Low,2022-08-28,Carol Lee
6541,IT,Control Weakness,High,2022-01-19,David Kim
6542,Finance,Non-compliance,Low,2022-04-13,Alice Johnson
6543,HR,Control Weakness,High,2022-06-20,David Kim
6544,Operations,Fraudulent Activity,High,2022-04-04,Bob Smith
6545,Operations,Fraudulent Activity,High,2022-10-06,Bob Smith
6546,Marketing,Control Weakness,High,2022-04-29,Alice Johnson
6547,Finance,Fraudulent Activity,Low,2022-10-14,Alice Johnson
6548,Finance,Fraudulent Activity,Medium,2022-08-24,Carol Lee
6549,Marketing,Control Weakness,High,2022-07-04,Alice Johnson
6550,Marketing,Fraudulent Activity,High,2022-08-13,David Kim
6551,IT,Control Weakness,Medium,2022-11-19,Carol Lee
6552,Finance,Control Weakness,High,2022-01-31,David Kim
6553,HR,Fraudulent Activity,Low,2022-02-10,Carol Lee
6554,IT,Control Weakness,Low,2022-08-14,Bob Smith
6555,HR,Fraudulent Activity,Low,2022-03-11,Alice Johnson
6556,HR,Fraudulent Activity,Medium,2022-07-25,Alice Johnson
6557,Finance,Non-compliance,High,2022-07-12,Bob Smith
6558,Finance,Non-compliance,Medium,2022-12-06,Carol Lee
6559,HR,Non-compliance,Low,2022-11-15,Carol Lee
6560,Finance,Non-compliance,Low,2022-10-31,Bob Smith
6561,IT,Fraudulent Activity,Low,2022-03-24,Eva Brown
6562,HR,Fraudulent Activity,Medium,2022-07-24,Bob Smith
6563,Operations,Control Weakness,Medium,2022-08-09,Eva Brown
6564,Marketing,Control Weakness,Low,2022-06-07,Bob Smith
6565,IT,Fraudulent Activity,Medium,2022-11-16,David Kim
6566,Finance,Non-compliance,Low,2022-04-05,Bob Smith
6567,Operations,Fraudulent Activity,High,2022-12-15,Carol Lee
6568,Marketing,Fraudulent Activity,Medium,2022-07-04,Bob Smith
6569,Operations,Control Weakness,High,2022-08-05,David Kim
6570,Marketing,Control Weakness,Low,2022-06-10,Alice Johnson
6571,HR,Fraudulent Activity,Medium,2022-06-10,Bob Smith
6572,HR,Fraudulent Activity,Low,2022-07-05,David Kim
6573,IT,Non-compliance,High,2022-05-04,Alice Johnson
6574,Finance,Non-compliance,High,2022-12-22,Bob Smith
6575,Finance,Control Weakness,High,2022-07-12,Alice Johnson
6576,HR,Fraudulent Activity,Medium,2022-08-10,Bob Smith
6577,IT,Control Weakness,Low,2022-09-03,Eva Brown
6578,HR,Fraudulent Activity,Medium,2022-04-26,Bob Smith
6579,Marketing,Control Weakness,High,2022-01-01,Carol Lee
6580,Finance,Fraudulent Activity,Low,2022-09-11,Eva Brown
6581,Marketing,Control Weakness,High,2022-12-10,Bob Smith
6582,Marketing,Control Weakness,High,2022-03-19,Carol Lee
6583,IT,Fraudulent Activity,Medium,2022-11-28,Carol Lee
6584,Operations,Non-compliance,Medium,2022-09-16,Carol Lee
6585,Marketing,Non-compliance,Medium,2022-09-03,David Kim
6586,Operations,Control Weakness,High,2022-08-02,Carol Lee
6587,HR,Fraudulent Activity,High,2022-03-03,Carol Lee
6588,HR,Control Weakness,High,2022-07-23,Eva Brown
6589,Finance,Non-compliance,High,2022-05-20,Carol Lee
6590,IT,Control Weakness,Medium,2022-06-23,Eva Brown
6591,HR,Non-compliance,Low,2022-08-13,Bob Smith
6592,Marketing,Fraudulent Activity,High,2022-12-11,Alice Johnson
6593,Finance,Non-compliance,High,2022-05-21,Alice Johnson
6594,Finance,Control Weakness,Medium,2022-06-12,Alice Johnson
6595,Operations,Control Weakness,High,2022-08-10,David Kim
6596,HR,Control Weakness,Low,2022-05-02,David Kim
6597,Operations,Non-compliance,Medium,2022-10-15,David Kim
6598,Marketing,Fraudulent Activity,Low,2022-08-20,David Kim
6599,Marketing,Non-compliance,Low,2022-04-22,Carol Lee
6600,Finance,Fraudulent Activity,Medium,2022-12-10,Bob Smith
6601,Operations,Control Weakness,Low,2022-03-08,Carol Lee
6602,HR,Control Weakness,Medium,2022-03-26,Carol Lee
6603,IT,Control Weakness,Medium,2022-04-30,Eva Brown
6604,Operations,Non-compliance,Medium,2022-12-08,Carol Lee
6605,Finance,Control Weakness,Low,2022-11-04,Alice Johnson
6606,Marketing,Fraudulent Activity,Medium,2022-10-03,David Kim
6607,Operations,Fraudulent Activity,Low,2022-06-16,Bob Smith
6608,Finance,Control Weakness,High,2022-12-10,Alice Johnson
6609,IT,Fraudulent Activity,High,2022-02-03,Bob Smith
6610,Operations,Control Weakness,Low,2022-11-04,Bob Smith
6611,IT,Control Weakness,Medium,2022-07-30,David Kim
6612,IT,Non-compliance,High,2022-12-20,David Kim
6613,Operations,Control Weakness,Low,2022-05-09,Eva Brown
6614,Finance,Non-compliance,Low,2022-10-06,Carol Lee
6615,IT,Non-compliance,High,2022-05-21,Eva Brown
6616,Finance,Fraudulent Activity,Medium,2022-08-30,Bob Smith
6617,Finance,Non-compliance,Low,2022-06-12,Eva Brown
6618,IT,Control Weakness,Low,2022-12-12,Alice Johnson
6619,HR,Control Weakness,High,2022-06-22,Bob Smith
6620,HR,Fraudulent Activity,High,2022-07-14,Bob Smith
6621,Marketing,Fraudulent Activity,Medium,2022-05-04,Bob Smith
6622,Marketing,Control Weakness,Low,2022-08-22,David Kim
6623,Marketing,Control Weakness,Medium,2022-04-04,Carol Lee
6624,Finance,Non-compliance,Medium,2022-10-23,Eva Brown
6625,Finance,Fraudulent Activity,Low,2022-10-09,Alice Johnson
6626,IT,Fraudulent Activity,High,2022-12-13,Alice Johnson
6627,HR,Control Weakness,High,2022-04-30,Carol Lee
6628,Finance,Control Weakness,High,2022-01-30,Eva Brown
6629,Finance,Non-compliance,Medium,2022-01-26,Eva Brown
6630,HR,Non-compliance,High,2022-06-20,Alice Johnson
6631,Marketing,Control Weakness,Low,2022-12-11,Eva Brown
6632,IT,Non-compliance,Low,2022-08-12,David Kim
6633,Marketing,Fraudulent Activity,High,2022-05-22,David Kim
6634,IT,Non-compliance,Low,2022-07-16,David Kim
6635,Operations,Control Weakness,Low,2022-02-07,Alice Johnson
6636,HR,Non-compliance,High,2022-03-18,Carol Lee
6637,HR,Fraudulent Activity,Low,2022-01-10,Carol Lee
6638,Marketing,Control Weakness,High,2022-11-19,Alice Johnson
6639,Marketing,Fraudulent Activity,High,2022-07-01,Alice Johnson
6640,HR,Non-compliance,Medium,2022-06-26,Bob Smith
6641,Marketing,Control Weakness,Low,2022-02-16,Alice Johnson
6642,IT,Control Weakness,High,2022-12-10,David Kim
6643,HR,Control Weakness,Low,2022-03-04,David Kim
6644,IT,Non-compliance,High,2022-05-11,Bob Smith
6645,HR,Control Weakness,High,2022-01-06,Alice Johnson
6646,IT,Control Weakness,High,2022-02-21,Bob Smith
6647,Operations,Non-compliance,Medium,2022-03-17,Bob Smith
6648,Marketing,Non-compliance,Medium,2022-10-22,Bob Smith
6649,Marketing,Fraudulent Activity,Low,2022-01-27,Alice Johnson
6650,Finance,Control Weakness,Low,2022-11-26,Alice Johnson
6651,Marketing,Fraudulent Activity,Low,2022-12-14,Bob Smith
6652,Marketing,Control Weakness,Medium,2022-11-22,Carol Lee
6653,Marketing,Control Weakness,Low,2022-04-28,Carol Lee
6654,HR,Non-compliance,High,2022-10-24,Bob Smith
6655,IT,Non-compliance,Medium,2022-08-12,Carol Lee
6656,Finance,Fraudulent Activity,Medium,2022-10-05,Bob Smith
6657,Finance,Control Weakness,Low,2022-02-17,Alice Johnson
6658,IT,Fraudulent Activity,High,2022-02-10,Alice Johnson
6659,IT,Fraudulent Activity,Low,2022-11-21,Eva Brown
6660,IT,Fraudulent Activity,Low,2022-06-10,Alice Johnson
6661,Operations,Control Weakness,High,2022-12-23,Alice Johnson
6662,HR,Non-compliance,Low,2022-08-14,Carol Lee
6663,Finance,Non-compliance,High,2022-12-07,Alice Johnson
6664,IT,Non-compliance,High,2022-01-16,Alice Johnson
6665,IT,Control Weakness,Low,2022-10-01,David Kim
6666,Operations,Control Weakness,Medium,2022-08-07,David Kim
6667,Operations,Control Weakness,Medium,2022-11-10,Bob Smith
6668,Operations,Fraudulent Activity,High,2022-12-28,Bob Smith
6669,Marketing,Non-compliance,High,2022-07-24,David Kim
6670,HR,Non-compliance,Low,2022-12-14,Alice Johnson
6671,Finance,Control Weakness,Medium,2022-10-08,Alice Johnson
6672,IT,Fraudulent Activity,Medium,2022-06-09,Eva Brown
6673,IT,Non-compliance,Medium,2022-08-29,David Kim
6674,Operations,Fraudulent Activity,Medium,2022-01-08,David Kim
6675,IT,Fraudulent Activity,Medium,2022-05-11,Carol Lee
6676,IT,Fraudulent Activity,High,2022-04-12,Eva Brown
6677,Operations,Non-compliance,High,2022-08-19,Bob Smith
6678,Finance,Fraudulent Activity,High,2022-03-06,Bob Smith
6679,Finance,Fraudulent Activity,High,2022-06-12,Bob Smith
6680,Marketing,Control Weakness,High,2022-08-05,Bob Smith
6681,IT,Non-compliance,Low,2022-04-20,Carol Lee
6682,Marketing,Fraudulent Activity,Medium,2022-11-12,Alice Johnson
6683,HR,Non-compliance,Low,2022-01-03,Bob Smith
6684,HR,Control Weakness,Medium,2022-05-31,Bob Smith
6685,Operations,Fraudulent Activity,Medium,2022-04-01,Bob Smith
6686,IT,Non-compliance,Low,2022-07-24,Alice Johnson
6687,Operations,Fraudulent Activity,Low,2022-02-25,Carol Lee
6688,Marketing,Non-compliance,High,2022-06-09,Eva Brown
6689,HR,Non-compliance,Medium,2022-12-27,Carol Lee
6690,IT,Control Weakness,Medium,2022-01-08,Bob Smith
6691,Finance,Non-compliance,Low,2022-12-26,David Kim
6692,Marketing,Fraudulent Activity,Low,2022-09-22,Bob Smith
6693,HR,Fraudulent Activity,High,2022-07-23,Eva Brown
6694,Operations,Non-compliance,Medium,2022-09-25,Bob Smith
6695,Marketing,Fraudulent Activity,Medium,2022-10-07,Bob Smith
6696,Marketing,Control Weakness,Medium,2022-03-12,Bob Smith
6697,HR,Fraudulent Activity,High,2022-09-25,Alice Johnson
6698,Marketing,Fraudulent Activity,Medium,2022-04-09,Alice Johnson
6699,IT,Non-compliance,Medium,2022-10-08,Bob Smith
6700,Marketing,Non-compliance,High,2022-03-20,David Kim
6701,HR,Fraudulent Activity,Low,2022-10-03,Carol Lee
6702,Marketing,Control Weakness,Low,2022-08-08,Alice Johnson
6703,HR,Fraudulent Activity,High,2022-08-29,Carol Lee
6704,Finance,Control Weakness,High,2022-02-13,David Kim
6705,Marketing,Control Weakness,Medium,2022-11-18,Carol Lee
6706,Marketing,Control Weakness,High,2022-06-01,Bob Smith
6707,Operations,Control Weakness,High,2022-06-13,Bob Smith
6708,Operations,Control Weakness,Low,2022-05-04,David Kim
6709,Finance,Non-compliance,Low,2022-05-21,Alice Johnson
6710,Finance,Non-compliance,Medium,2022-07-21,Bob Smith
6711,Operations,Fraudulent Activity,Medium,2022-09-09,Eva Brown
6712,Marketing,Fraudulent Activity,Low,2022-09-14,Eva Brown
6713,HR,Control Weakness,Low,2022-02-27,Eva Brown
6714,HR,Fraudulent Activity,Medium,2022-06-01,Carol Lee
6715,Marketing,Non-compliance,Medium,2022-04-28,Eva Brown
6716,Operations,Control Weakness,Low,2022-05-23,David Kim
6717,Operations,Control Weakness,High,2022-08-09,Alice Johnson
6718,IT,Control Weakness,Low,2022-06-29,Eva Brown
6719,Operations,Fraudulent Activity,Medium,2022-01-24,Bob Smith
6720,IT,Fraudulent Activity,Low,2022-10-08,Carol Lee
6721,Marketing,Control Weakness,Low,2022-12-07,Eva Brown
6722,Operations,Non-compliance,Low,2022-10-09,Carol Lee
6723,HR,Fraudulent Activity,High,2022-11-14,Carol Lee
6724,Operations,Control Weakness,Low,2022-07-03,David Kim
6725,IT,Non-compliance,Low,2022-04-12,Bob Smith
6726,IT,Control Weakness,High,2022-06-19,Alice Johnson
6727,HR,Non-compliance,Low,2022-12-18,Eva Brown
6728,Marketing,Non-compliance,Medium,2022-04-14,Carol Lee
6729,HR,Fraudulent Activity,Medium,2022-02-05,Bob Smith
6730,Marketing,Control Weakness,High,2022-11-01,Eva Brown
6731,Operations,Control Weakness,High,2022-03-17,David Kim
6732,Operations,Non-compliance,Medium,2022-09-18,Eva Brown
6733,IT,Fraudulent Activity,Medium,2022-07-12,Bob Smith
6734,IT,Fraudulent Activity,Medium,2022-11-19,Eva Brown
6735,Finance,Non-compliance,Low,2022-04-25,Carol Lee
6736,IT,Control Weakness,High,2022-05-27,Bob Smith
6737,IT,Fraudulent Activity,Medium,2022-06-16,Eva Brown
6738,Finance,Control Weakness,Low,2022-06-30,Eva Brown
6739,IT,Non-compliance,Medium,2022-08-05,Bob Smith
6740,Marketing,Control Weakness,Low,2022-06-03,Eva Brown
6741,Marketing,Control Weakness,Low,2022-09-27,Bob Smith
6742,IT,Control Weakness,Medium,2022-12-31,Eva Brown
6743,Finance,Control Weakness,Low,2022-11-22,David Kim
6744,IT,Fraudulent Activity,Medium,2022-11-21,Bob Smith
6745,Marketing,Fraudulent Activity,Low,2022-09-08,David Kim
6746,Operations,Non-compliance,High,2022-06-05,David Kim
6747,Operations,Control Weakness,High,2022-02-14,Eva Brown
6748,IT,Fraudulent Activity,Medium,2022-06-27,Alice Johnson
6749,HR,Fraudulent Activity,High,2022-01-12,Carol Lee
